RXCUI|GENERIC_RXCUI|TTY|FULL_NAME|RXN_DOSE_FORM|FULL_GENERIC_NAME|BRAND_NAME|DISPLAY_NAME|ROUTE|NEW_DOSE_FORM|STRENGTH|SUPPRESS_FOR|DISPLAY_NAME_SYNONYM|IS_RETIRED|SXDG_RXCUI|SXDG_TTY|SXDG_NAME
403816||SCD|Stavudine 75 MG Extended Release Capsule|Extended Release Capsule|Stavudine 75 MG Extended Release Capsule||Stavudine XR (Oral Pill)|Oral Pill|XR Cap|75 mg||DHT; D4T||1161745|SCDG|Stavudine Pill
403817||SCD|Stavudine 100 MG Extended Release Capsule|Extended Release Capsule|Stavudine 100 MG Extended Release Capsule||Stavudine XR (Oral Pill)|Oral Pill|XR Cap|100 mg||DHT; D4T||1161745|SCDG|Stavudine Pill
403818||SCD|moxifloxacin 5 MG/ML Ophthalmic Solution|Ophthalmic Solution|moxifloxacin 5 MG/ML Ophthalmic Solution||Moxifloxacin (Ophthalmic)|Ophthalmic|Sol|0.5%||||1157857|SCDG|moxifloxacin Ophthalmic Product
403822||SCD|Laronidase 0.58 MG/ML Injectable Solution|Injectable Solution|Laronidase 0.58 MG/ML Injectable Solution||Laronidase (Injectable)|Injectable|Sol|0.58 mg/ml||||1162830|SCDG|Laronidase Injectable Product
403825||SCD|Risperidone 0.5 MG Disintegrating Tablet|Disintegrating Tablet|Risperidone 0.5 MG Disintegrating Tablet||risperiDONE (Disintegrating)|Disintegrating|Tab|0.5 mg||||1295086|SCDG|Risperidone Disintegrating Oral Product
403826||SCD|Calcium Carbonate 500 MG / Simethicone 125 MG Chewable Tablet|Chewable Tablet|Calcium Carbonate 500 MG / Simethicone 125 MG Chewable Tablet||Calcium Carbonate/Simethicone (Chewable)|Chewable|Tab|500-125 mg||||1295638|SCDG|Calcium Carbonate / Simethicone Chewable Product
403827||SCD|Calcium Carbonate 250 MG / Simethicone 62.5 MG Oral Capsule|Oral Capsule|Calcium Carbonate 250 MG / Simethicone 62.5 MG Oral Capsule||Calcium Carbonate/Simethicone (Oral Pill)|Oral Pill|Cap|250-62.5 mg||||1153842|SCDG|Calcium Carbonate / Simethicone Pill
403828||SCD|Calcium Carbonate 1000 MG / Simethicone 60 MG Chewable Tablet|Chewable Tablet|Calcium Carbonate 1000 MG / Simethicone 60 MG Chewable Tablet||Calcium Carbonate/Simethicone (Chewable)|Chewable|Tab|1,000-60 mg||||1295638|SCDG|Calcium Carbonate / Simethicone Chewable Product
403840||SCD|Minocycline 75 MG Oral Tablet|Oral Tablet|Minocycline 75 MG Oral Tablet||Minocycline (Oral Pill)|Oral Pill|Tab|75 mg||||1164755|SCDG|Minocycline Pill
403841||SCD|desloratadine 5 MG Disintegrating Tablet|Disintegrating Tablet|desloratadine 5 MG Disintegrating Tablet||Desloratadine (Disintegrating)|Disintegrating|Tab|5 mg||||1295463|SCDG|desloratadine Disintegrating Oral Product
403849||SCD|Estrogens, Conjugated (USP) 0.45 MG Oral Tablet|Oral Tablet|Estrogens, Conjugated (USP) 0.45 MG Oral Tablet||Estrogens, Conjugated (USP) (Oral Pill)|Oral Pill|Tab|0.45 mg||||1165793|SCDG|Estrogens, Conjugated (USP) Pill
403850||SCD|Carbidopa 12.5 MG / entacapone 200 MG / Levodopa 50 MG Oral Tablet|Oral Tablet|Carbidopa 12.5 MG / entacapone 200 MG / Levodopa 50 MG Oral Tablet||Carbidopa/Entacapone/Levodopa (Oral Pill)|Oral Pill|Tab|12.5-200-50 mg||L-DOPA||1156073|SCDG|Carbidopa / entacapone / Levodopa Pill
403851||SCD|Carbidopa 25 MG / entacapone 200 MG / Levodopa 100 MG Oral Tablet|Oral Tablet|Carbidopa 25 MG / entacapone 200 MG / Levodopa 100 MG Oral Tablet||Carbidopa/Entacapone/Levodopa (Oral Pill)|Oral Pill|Tab|25-200-100 mg||L-DOPA||1156073|SCDG|Carbidopa / entacapone / Levodopa Pill
403852||SCD|Carbidopa 37.5 MG / entacapone 200 MG / Levodopa 150 MG Oral Tablet|Oral Tablet|Carbidopa 37.5 MG / entacapone 200 MG / Levodopa 150 MG Oral Tablet||Carbidopa/Entacapone/Levodopa (Oral Pill)|Oral Pill|Tab|37.5-200-150 mg||L-DOPA||1156073|SCDG|Carbidopa / entacapone / Levodopa Pill
403853||SCD|Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet|Oral Tablet|Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet||Hydrochlorothiazide/Olmesartan (Oral Pill)|Oral Pill|Tab|12.5-20 mg||HCTZ||1162778|SCDG|Hydrochlorothiazide / olmesartan Pill
403854||SCD|Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet|Oral Tablet|Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet||Hydrochlorothiazide/Olmesartan (Oral Pill)|Oral Pill|Tab|12.5-40 mg||HCTZ||1162778|SCDG|Hydrochlorothiazide / olmesartan Pill
403855||SCD|Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet|Oral Tablet|Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet||Hydrochlorothiazide/Olmesartan (Oral Pill)|Oral Pill|Tab|25-40 mg||HCTZ||1162778|SCDG|Hydrochlorothiazide / olmesartan Pill
403866||SCD|omalizumab 125 MG/ML Injectable Solution|Injectable Solution|omalizumab 125 MG/ML Injectable Solution||Omalizumab (Injectable)|Injectable|Sol|125 mg/ml||||1159566|SCDG|omalizumab Injectable Product
403875||SCD|emtricitabine 200 MG Oral Capsule|Oral Capsule|emtricitabine 200 MG Oral Capsule||Emtricitabine (Oral Pill)|Oral Pill|Cap|200 mg||||1161889|SCDG|emtricitabine Pill
403878||SCD|imatinib 100 MG Oral Tablet|Oral Tablet|imatinib 100 MG Oral Tablet||Imatinib (Oral Pill)|Oral Pill|Tab|100 mg||||1160680|SCDG|imatinib Pill
403879||SCD|imatinib 400 MG Oral Tablet|Oral Tablet|imatinib 400 MG Oral Tablet||Imatinib (Oral Pill)|Oral Pill|Tab|400 mg||||1160680|SCDG|imatinib Pill
403884||SCD|Levetiracetam 100 MG/ML Oral Solution|Oral Solution|Levetiracetam 100 MG/ML Oral Solution||levETIRAcetam (Oral Liquid)|Oral Liquid|Sol|500 mg/5ml||||1163450|SCDG|Levetiracetam Oral Liquid Product
403886||SCD|palonosetron 0.05 MG/ML Injectable Solution|Injectable Solution|palonosetron 0.05 MG/ML Injectable Solution||Palonosetron (Injectable)|Injectable|Sol|50 mcg/ml||||1160714|SCDG|palonosetron Injectable Product
403888||SCD|Potassium Chloride 15 MEQ Extended Release Tablet|Extended Release Tablet|Potassium Chloride 15 MEQ Extended Release Tablet||Potassium Chloride XR (Oral Pill)|Oral Pill|XR Tab|15 meq||K+; POT; KCL||1160490|SCDG|Potassium Chloride Pill
403890||SCD|Potassium Chloride 0.02 MEQ/ML / Sodium Chloride 0.0769 MEQ/ML Injectable Solution|Injectable Solution|Potassium Chloride 0.02 MEQ/ML / Sodium Chloride 0.0769 MEQ/ML Injectable Solution||Potassium Chloride/Sodium Chloride (Injectable)|Injectable|Sol|0.02-0.0769 meq/ml||K+; POT; KCL; NACL||1160481|SCDG|Potassium Chloride / Sodium Chloride Injectable Product
403908||SCD|Ciprofloxacin 3 MG/ML / Dexamethasone 1 MG/ML Otic Suspension|Otic Suspension|Ciprofloxacin 3 MG/ML / Dexamethasone 1 MG/ML Otic Suspension||Ciprofloxacin/Dexamethasone (Otic)|Otic|Susp|0.3-0.1%||||1152113|SCDG|Ciprofloxacin / Dexamethasone Otic Product
403914||SCD|Methscopolamine 5 MG Oral Tablet|Oral Tablet|Methscopolamine 5 MG Oral Tablet||Methscopolamine (Oral Pill)|Oral Pill|Tab|5 mg||||1162862|SCDG|Methscopolamine Pill
403920||SCD|Daptomycin 50 MG/ML Injectable Solution|Injectable Solution|Daptomycin 50 MG/ML Injectable Solution||DAPTOmycin (Injectable)|Injectable|Sol|50 mg/ml||||1152143|SCDG|Daptomycin Injectable Product
403921||SCD|24 HR Ciprofloxacin 1000 MG Extended Release Tablet|Extended Release Tablet|24 HR Ciprofloxacin 1000 MG Extended Release Tablet||Ciprofloxacin XR (Oral Pill)|Oral Pill|24 HR XR Tab|1,000 mg||||1152120|SCDG|Ciprofloxacin Pill
403922||SCD|168 HR Estradiol 0.00156 MG/HR Transdermal Patch|Transdermal Patch|168 HR Estradiol 0.00156 MG/HR Transdermal Patch||Estradiol (Transdermal)|Transdermal|168 HR Patch|1.56 mcg/hr||||1294793|SCDG|Estradiol Transdermal Product
403923||SCD|168 HR Estradiol 0.0025 MG/HR Transdermal Patch|Transdermal Patch|168 HR Estradiol 0.0025 MG/HR Transdermal Patch||Estradiol (Transdermal)|Transdermal|168 HR Patch|2.5 mcg/hr||||1294793|SCDG|Estradiol Transdermal Product
403924||SCD|Aspirin 81 MG Enteric Coated Capsule|Enteric Coated Capsule|Aspirin 81 MG Enteric Coated Capsule||Aspirin EC (Oral Pill)|Oral Pill|EC Cap|81 mg||ASA||1154070|SCDG|Aspirin Pill
403930||SCD|Isotretinoin 30 MG Oral Capsule|Oral Capsule|Isotretinoin 30 MG Oral Capsule||ISOtretinoin (Oral Pill)|Oral Pill|Cap|30 mg||||1159762|SCDG|Isotretinoin Pill
403937||SCD|Acetaminophen 500 MG / Caffeine 65 MG Disintegrating Tablet|Disintegrating Tablet|Acetaminophen 500 MG / Caffeine 65 MG Disintegrating Tablet||Acetaminophen/Caffeine (Disintegrating)|Disintegrating|Tab|500-65 mg||APAP||1294726|SCDG|Acetaminophen / Caffeine Disintegrating Oral Product
403939||SCD|Guaifenesin 20 MG/ML / Phenylephrine 1 MG/ML Oral Suspension|Oral Suspension|Guaifenesin 20 MG/ML / Phenylephrine 1 MG/ML Oral Suspension||Guaifenesin/Phenylephrine (Oral Liquid)|Oral Liquid|Susp|100-5 mg/5ml||||1159113|SCDG|Guaifenesin / Phenylephrine Oral Liquid Product
403940||SCD|Guaifenesin 200 MG / Phenylephrine 25 MG Oral Tablet|Oral Tablet|Guaifenesin 200 MG / Phenylephrine 25 MG Oral Tablet||Guaifenesin/Phenylephrine (Oral Pill)|Oral Pill|Tab|200-25 mg||||1159115|SCDG|Guaifenesin / Phenylephrine Pill
403941||SCD|Guaifenesin 200 MG / Phenylephrine 25 MG / Pyrilamine 60 MG Oral Tablet|Oral Tablet|Guaifenesin 200 MG / Phenylephrine 25 MG / Pyrilamine 60 MG Oral Tablet||Guaifenesin/Phenylephrine/Pyrilamine (Oral Pill)|Oral Pill|Tab|200-25-60 mg|C|||1159110|SCDG|Guaifenesin / Phenylephrine / Pyrilamine Pill
403943||SCD|darbepoetin alfa 0.5 MG/ML Injectable Solution|Injectable Solution|darbepoetin alfa 0.5 MG/ML Injectable Solution||Darbepoetin alfa (Injectable)|Injectable|Sol|0.5 mg/ml||ERYTHROPOIETIN; EPO||1157180|SCDG|darbepoetin alfa Injectable Product
403945||SCD|Amoxicillin 20 MG/ML Oral Suspension|Oral Suspension|Amoxicillin 20 MG/ML Oral Suspension||Amoxicillin (Oral Liquid)|Oral Liquid|Susp|20 mg/ml||||1152899|SCDG|Amoxicillin Oral Liquid Product
403947||SCD|Guaifenesin 400 MG / Phenylephrine 30 MG Extended Release Capsule|Extended Release Capsule|Guaifenesin 400 MG / Phenylephrine 30 MG Extended Release Capsule||Guaifenesin/Phenylephrine XR (Oral Pill)|Oral Pill|XR Cap|400-30 mg||||1159115|SCDG|Guaifenesin / Phenylephrine Pill
403948||SCD|Dextromethorphan 9.38 MG/ML Oral Solution|Oral Solution|Dextromethorphan 9.38 MG/ML Oral Solution||Dextromethorphan (Oral Liquid)|Oral Liquid|Sol|9.38 mg/ml||||1155546|SCDG|Dextromethorphan Oral Liquid Product
403956||SCD|Brompheniramine 0.4 MG/ML / Dextromethorphan 3 MG/ML / Phenylephrine 1.5 MG/ML Oral Solution|Oral Solution|Brompheniramine 0.4 MG/ML / Dextromethorphan 3 MG/ML / Phenylephrine 1.5 MG/ML Oral Solution||Brompheniramine/Dextromethorphan/Phenylephrine (Oral Liquid)|Oral Liquid|Sol|2-15-7.5 mg/5ml|C|||1155715|SCDG|Brompheniramine / Dextromethorphan / Phenylephrine Oral Liquid Product
403957||SCD|tadalafil 5 MG Oral Tablet|Oral Tablet|tadalafil 5 MG Oral Tablet||Tadalafil (Oral Pill)|Oral Pill|Tab|5 mg||||1160860|SCDG|tadalafil Pill
403965||SCD|Chlorpheniramine 0.4 MG/ML / Dextromethorphan 3 MG/ML / Pseudoephedrine 3 MG/ML Oral Solution|Oral Solution|Chlorpheniramine 0.4 MG/ML / Dextromethorphan 3 MG/ML / Pseudoephedrine 3 MG/ML Oral Solution||Chlorpheniramine/Dextromethorphan/Pseudoephedrine (Oral Liquid)|Oral Liquid|Sol|2-15-15 mg/5ml|C|||1154172|SCDG|Chlorpheniramine / Dextromethorphan / Pseudoephedrine Oral Liquid Product
403966||SCD|zonisamide 25 MG Oral Capsule|Oral Capsule|zonisamide 25 MG Oral Capsule||Zonisamide (Oral Pill)|Oral Pill|Cap|25 mg||||1156264|SCDG|zonisamide Pill
403967||SCD|zonisamide 50 MG Oral Capsule|Oral Capsule|zonisamide 50 MG Oral Capsule||Zonisamide (Oral Pill)|Oral Pill|Cap|50 mg||||1156264|SCDG|zonisamide Pill
403969||SCD|Fluoxetine 25 MG / olanzapine 6 MG Oral Capsule|Oral Capsule|Fluoxetine 25 MG / olanzapine 6 MG Oral Capsule||Fluoxetine/Olanzapine (Oral Pill)|Oral Pill|Cap|25-6 mg||||1160834|SCDG|Fluoxetine / olanzapine Pill
403970||SCD|Fluoxetine 25 MG / olanzapine 12 MG Oral Capsule|Oral Capsule|Fluoxetine 25 MG / olanzapine 12 MG Oral Capsule||Fluoxetine/Olanzapine (Oral Pill)|Oral Pill|Cap|25-12 mg||||1160834|SCDG|Fluoxetine / olanzapine Pill
403971||SCD|Fluoxetine 50 MG / olanzapine 12 MG Oral Capsule|Oral Capsule|Fluoxetine 50 MG / olanzapine 12 MG Oral Capsule||Fluoxetine/Olanzapine (Oral Pill)|Oral Pill|Cap|50-12 mg||||1160834|SCDG|Fluoxetine / olanzapine Pill
403972||SCD|Fluoxetine 50 MG / olanzapine 6 MG Oral Capsule|Oral Capsule|Fluoxetine 50 MG / olanzapine 6 MG Oral Capsule||Fluoxetine/Olanzapine (Oral Pill)|Oral Pill|Cap|50-6 mg||||1160834|SCDG|Fluoxetine / olanzapine Pill
403975||SCD|alosetron 0.5 MG Oral Tablet|Oral Tablet|alosetron 0.5 MG Oral Tablet||Alosetron (Oral Pill)|Oral Pill|Tab|0.5 mg||||1164914|SCDG|alosetron Pill
403978||SCD|Nelfinavir 625 MG Oral Tablet|Oral Tablet|Nelfinavir 625 MG Oral Tablet||Nelfinavir (Oral Pill)|Oral Pill|Tab|625 mg||||1157537|SCDG|Nelfinavir Pill
403979||SCD|Chorionic Gonadotropin 0.5 MG/ML Injectable Solution|Injectable Solution|Chorionic Gonadotropin 0.5 MG/ML Injectable Solution||Chorionic Gonadotropin (Injectable)|Injectable|Sol|0.5 mg/ml||||1151453|SCDG|Chorionic Gonadotropin Injectable Product
403986||SCD|peginterferon alfa-2a 0.36 MG/ML Injectable Solution|Injectable Solution|peginterferon alfa-2a 0.36 MG/ML Injectable Solution||Peginterferon alfa-2a (Injectable)|Injectable|Sol|0.36 mg/ml||||1161381|SCDG|peginterferon alfa-2a Injectable Product
404009||SCD|pemetrexed 25 MG/ML Injectable Solution|Injectable Solution|pemetrexed 25 MG/ML Injectable Solution||PEMEtrexed (Injectable)|Injectable|Sol|25 mg/ml||||1161384|SCDG|pemetrexed Injectable Product
404011||SCD|Amlodipine 5 MG / atorvastatin 80 MG Oral Tablet|Oral Tablet|Amlodipine 5 MG / atorvastatin 80 MG Oral Tablet||Amlodipine/Atorvastatin (Oral Pill)|Oral Pill|Tab|5-80 mg||||1152282|SCDG|Amlodipine / atorvastatin Pill
404013||SCD|Amlodipine 10 MG / atorvastatin 80 MG Oral Tablet|Oral Tablet|Amlodipine 10 MG / atorvastatin 80 MG Oral Tablet||Amlodipine/Atorvastatin (Oral Pill)|Oral Pill|Tab|10-80 mg||||1152282|SCDG|Amlodipine / atorvastatin Pill
404032|309332|SBD|Clindamycin 0.01 MG/MG Topical Gel [Clindamax]|Topical Gel|Clindamycin 0.01 MG/MG Topical Gel|CLINDAMAX|CLINDAMAX (Topical)|Topical|Gel|1%||||1172353|SBDG|Clindamax Topical Product
404033|197519|SBD|Clindamycin 10 MG/ML Topical Lotion [Clindamax]|Topical Lotion|Clindamycin 10 MG/ML Topical Lotion|CLINDAMAX|CLINDAMAX (Topical)|Topical|Lotion|1%||||1172353|SBDG|Clindamax Topical Product
404044|106258|SBD|Hydrocortisone 10 MG/ML Topical Cream [Dermtex HC]|Topical Cream|Hydrocortisone 10 MG/ML Topical Cream|DERMTEX HC|DERMTEX HC (Topical)|Topical|Cream|1%||||1174502|SBDG|Dermtex HC Topical Product
404047|197795|SBD|hydroquinone 40 MG/ML Topical Cream [EpiQuin Micro]|Topical Cream|hydroquinone 40 MG/ML Topical Cream|EPIQUIN MICRO|EPIQUIN MICRO (Topical)|Topical|Cream|4%||||1167604|SBDG|EpiQuin Micro Topical Product
404053|311372|SBD|Loratadine 10 MG Oral Tablet [Tavist Non-Sedating]|Oral Tablet|Loratadine 10 MG Oral Tablet|TAVIST NON-SEDATING|TAVIST NON-SEDATING (Oral Pill)|Oral Pill|Tab|10 mg||||1180248|SBDG|Tavist Non-Sedating Pill
404058|197843|SBD|Isotretinoin 10 MG Oral Capsule [Amnesteem]|Oral Capsule|Isotretinoin 10 MG Oral Capsule|AMNESTEEM|AMNESTEEM (Oral Pill)|Oral Pill|Cap|10 mg||||1173510|SBDG|Amnesteem Pill
404059|197843|SBD|Isotretinoin 10 MG Oral Capsule [Claravis]|Oral Capsule|Isotretinoin 10 MG Oral Capsule|CLARAVIS|CLARAVIS (Oral Pill)|Oral Pill|Cap|10 mg||||1171555|SBDG|Claravis Pill
404060|197843|SBD|Isotretinoin 10 MG Oral Capsule [Sotret]|Oral Capsule|Isotretinoin 10 MG Oral Capsule|SOTRET|SOTRET (Oral Pill)|Oral Pill|Cap|10 mg||||1186027|SBDG|Sotret Pill
404061|197844|SBD|Isotretinoin 20 MG Oral Capsule [Amnesteem]|Oral Capsule|Isotretinoin 20 MG Oral Capsule|AMNESTEEM|AMNESTEEM (Oral Pill)|Oral Pill|Cap|20 mg||||1173510|SBDG|Amnesteem Pill
404062|197844|SBD|Isotretinoin 20 MG Oral Capsule [Claravis]|Oral Capsule|Isotretinoin 20 MG Oral Capsule|CLARAVIS|CLARAVIS (Oral Pill)|Oral Pill|Cap|20 mg||||1171555|SBDG|Claravis Pill
404063|197844|SBD|Isotretinoin 20 MG Oral Capsule [Sotret]|Oral Capsule|Isotretinoin 20 MG Oral Capsule|SOTRET|SOTRET (Oral Pill)|Oral Pill|Cap|20 mg||||1186027|SBDG|Sotret Pill
404064|197845|SBD|Isotretinoin 40 MG Oral Capsule [Amnesteem]|Oral Capsule|Isotretinoin 40 MG Oral Capsule|AMNESTEEM|AMNESTEEM (Oral Pill)|Oral Pill|Cap|40 mg||||1173510|SBDG|Amnesteem Pill
404065|197845|SBD|Isotretinoin 40 MG Oral Capsule [Claravis]|Oral Capsule|Isotretinoin 40 MG Oral Capsule|CLARAVIS|CLARAVIS (Oral Pill)|Oral Pill|Cap|40 mg||||1171555|SBDG|Claravis Pill
404066|197845|SBD|Isotretinoin 40 MG Oral Capsule [Sotret]|Oral Capsule|Isotretinoin 40 MG Oral Capsule|SOTRET|SOTRET (Oral Pill)|Oral Pill|Cap|40 mg||||1186027|SBDG|Sotret Pill
404070|106346|SBD|Mupirocin 0.02 MG/MG Topical Ointment [Centany]|Topical Ointment|Mupirocin 0.02 MG/MG Topical Ointment|CENTANY|CENTANY (Topical)|Topical|Ointment|2%||||1166237|SBDG|Centany Topical Product
404081|310313|SBD|Ferrous fumarate 324 MG / Folic Acid 1 MG Oral Tablet [Ed Cyte F]|Oral Tablet|Ferrous fumarate 324 MG / Folic Acid 1 MG Oral Tablet|ED CYTE F|ED CYTE F (Oral Pill)|Oral Pill|Tab|324-1 mg||||1172539|SBDG|Ed Cyte F Pill
404084|310313|SBD|Ferrous fumarate 324 MG / Folic Acid 1 MG Oral Tablet [Hemocyte-F]|Oral Tablet|Ferrous fumarate 324 MG / Folic Acid 1 MG Oral Tablet|HEMOCYTE-F|HEMOCYTE-F (Oral Pill)|Oral Pill|Tab|324-1 mg||||1167750|SBDG|Hemocyte-F Pill
404086|197948|SBD|Methoxsalen 10 MG/ML Topical Lotion [Oxsoralen]|Topical Lotion|Methoxsalen 10 MG/ML Topical Lotion|OXSORALEN|OXSORALEN (Topical)|Topical|Lotion|1%||||1185762|SBDG|Oxsoralen Topical Product
404094|207364|SBD|Minocycline 100 MG Oral Tablet [Dynacin]|Oral Tablet|Minocycline 100 MG Oral Tablet|DYNACIN|DYNACIN (Oral Pill)|Oral Pill|Tab|100 mg||||1169691|SBDG|Dynacin Pill
404125|106315|SBD|Benzoyl Peroxide 100 MG/ML Topical Cream [Clearskin]|Topical Cream|Benzoyl Peroxide 100 MG/ML Topical Cream|CLEARSKIN|CLEARSKIN (Topical)|Topical|Cream|10%||||1172319|SBDG|Clearskin Topical Product
404127|486131|SBD|Benzoyl Peroxide 0.1 MG/MG Topical Gel [Acne-Clear]|Topical Gel|Benzoyl Peroxide 0.1 MG/MG Topical Gel|ACNE-CLEAR|ACNE-CLEAR (Topical)|Topical|Gel|10%||||1168451|SBDG|Acne-Clear Topical Product
404140|308395|SBD|Ascorbic Acid 500 MG/ML Injectable Solution [Ascor L 500]|Injectable Solution|Ascorbic Acid 500 MG/ML Injectable Solution|ASCOR L 500|ASCOR L (Injectable)|Injectable|Sol|500 mg/ml||||1171458|SBDG|Ascor L 500 Injectable Product
404161|307675|SBD|Acetaminophen 32 MG/ML Oral Solution [Apra]|Oral Solution|Acetaminophen 32 MG/ML Oral Solution|APRA|APRA (Oral Liquid)|Oral Liquid|Sol|160 mg/5ml||||1168574|SBDG|Apra Oral Liquid Product
404162|307675|SBD|Acetaminophen 32 MG/ML Oral Solution [Elixsure Fever/Pain]|Oral Solution|Acetaminophen 32 MG/ML Oral Solution|ELIXSURE FEVER/PAIN|ELIXSURE FEVER/PAIN (Oral Liquid)|Oral Liquid|Sol|160 mg/5ml||||1174608|SBDG|Elixsure Fever/Pain Oral Liquid Product
404165|308753|SBD|Bisacodyl 5 MG Enteric Coated Tablet [Ex-lax Ultra]|Enteric Coated Tablet|Bisacodyl 5 MG Enteric Coated Tablet|EX-LAX ULTRA|EX-LAX ULTRA EC (Oral Pill)|Oral Pill|EC Tab|5 mg||||1171849|SBDG|Ex-lax Ultra Pill
404167|248160|SBD|attapulgite 50 MG/ML Oral Suspension [Kaopectate]|Oral Suspension|attapulgite 50 MG/ML Oral Suspension|KAOPECTATE|KAOPECTATE (Oral Liquid)|Oral Liquid|Susp|750 mg/15ml||||1169273|SBDG|Kaopectate Oral Liquid Product
404168|313423|SBD|Tolnaftate 10 MG/ML Topical Solution [Fungi-Guard]|Topical Solution|Tolnaftate 10 MG/ML Topical Solution|FUNGI-GUARD|FUNGI-GUARD (Topical)|Topical|Sol|1%||||1173981|SBDG|Fungi-Guard Topical Product
404172|307686|SBD|Acetaminophen 500 MG / Caffeine 65 MG Oral Tablet [Excedrin Tension Headache]|Oral Tablet|Acetaminophen 500 MG / Caffeine 65 MG Oral Tablet|EXCEDRIN TENSION HEADACHE|EXCEDRIN TENSION HEADACHE (Oral Pill)|Oral Pill|Tab|500-65 mg||||1172570|SBDG|Excedrin Tension Headache Pill
404173|307686|SBD|Acetaminophen 500 MG / Caffeine 65 MG Oral Tablet [Valorin Extra]|Oral Tablet|Acetaminophen 500 MG / Caffeine 65 MG Oral Tablet|VALORIN EXTRA|VALORIN EXTRA (Oral Pill)|Oral Pill|Tab|500-65 mg||||1187160|SBDG|Valorin Extra Pill
404175|199106|SBD|Pyrantel 144 MG/ML Oral Suspension [Ascarel]|Oral Suspension|Pyrantel 144 MG/ML Oral Suspension|ASCAREL|ASCAREL (Oral Liquid)|Oral Liquid|Susp|144 mg/ml||||1171453|SBDG|Ascarel Oral Liquid Product
404176|237870|SBD|Aluminum Hydroxide 80 MG/ML / Magnesium Hydroxide 80 MG/ML / Simethicone 8 MG/ML Oral Suspension [Maalox Max]|Oral Suspension|Aluminum Hydroxide 80 MG/ML / Magnesium Hydroxide 80 MG/ML / Simethicone 8 MG/ML Oral Suspension|MAALOX MAX|MAALOX MAX (Oral Liquid)|Oral Liquid|Susp|400-400-40 mg/5ml||||1176861|SBDG|Maalox Max Oral Liquid Product
404179|313884|SBD|Calcium Carbonate 420 MG Chewable Tablet [Titralac]|Chewable Tablet|Calcium Carbonate 420 MG Chewable Tablet|TITRALAC|TITRALAC (Chewable)|Chewable|Tab|420 mg||||1296407|SBDG|Titralac Chewable Product
404182|312935|SBD|sennosides, USP 8.6 MG Oral Tablet [Senexon]|Oral Tablet|sennosides, USP 8.6 MG Oral Tablet|SENEXON|SENEXON (Oral Pill)|Oral Pill|Tab|8.6 mg||||1178377|SBDG|Senexon Pill
404183|312935|SBD|sennosides, USP 8.6 MG Oral Tablet [Senna Lax]|Oral Tablet|sennosides, USP 8.6 MG Oral Tablet|SENNA LAX|SENNA LAX (Oral Pill)|Oral Pill|Tab|8.6 mg||||1178384|SBDG|Senna Lax Pill
404186|312935|SBD|sennosides, USP 8.6 MG Oral Tablet [Senokot]|Oral Tablet|sennosides, USP 8.6 MG Oral Tablet|SENOKOT|SENOKOT (Oral Pill)|Oral Pill|Tab|8.6 mg||||1178947|SBDG|Senokot Pill
404200|606947|SBD|Acetaminophen 325 MG / dichloralphenazone 100 MG / isometheptene 65 MG Oral Capsule [Epidrin]|Oral Capsule|Acetaminophen 325 MG / dichloralphenazone 100 MG / isometheptene 65 MG Oral Capsule|EPIDRIN|EPIDRIN (Oral Pill)|Oral Pill|Cap|325-100-65 mg||||1167608|SBDG|Epidrin Pill
404203|308934|SBD|calcium polycarbophil 625 MG Oral Tablet [Perdiem Fiber Caplet]|Oral Tablet|calcium polycarbophil 625 MG Oral Tablet|PERDIEM FIBER CAPLET|PERDIEM FIBER CAPLET (Oral Pill)|Oral Pill|Tab|625 mg||||1185804|SBDG|Perdiem Fiber Caplet Pill
404269|312733|SBD|Pyrantel 50 MG/ML Oral Suspension [Pin-X]|Oral Suspension|Pyrantel 50 MG/ML Oral Suspension|PIN-X|PIN-X (Oral Liquid)|Oral Liquid|Susp|50 mg/ml||||1181244|SBDG|Pin-X Oral Liquid Product
404280|198806|SBD|Polysaccharide iron complex 150 MG Oral Capsule [Ferrex-150]|Oral Capsule|Polysaccharide iron complex 150 MG Oral Capsule|FERREX-150|FERREX-150 (Oral Pill)|Oral Pill|Cap|150 mg||||1167665|SBDG|Ferrex-150 Pill
